id	lemma	partOfSpeech	token	context
become.v.1	become	v	become	It's no wonder that Wolf has become a well-paid political consultant.
become.v.2	become	v	becoming	Analysts speculate Kaiser's decision will accelerate a race by insurers to avoid becoming havens for impotent men.
become.v.3	become	v	became	Lake has two problems: 1) his (inadvertent, he says) failure to sell some energy stocks in 1993, when he became national security adviser; and 2) Republican alarm that he might be a dangerous lefty, based on his 1970 resignation from the National Security Council over Nixon's invasion of Cambodia, and on his more recent refusal to confirm that Alger Hiss was a staff Soviet spy.
become.v.4	become	v	became	John Longhouser , head of the Aberdeen Proving Ground, retired after an affair he had had five years ago became public knowledge.
become.v.5	become	v	become	, have become such tasteless parodies of politicians that I was doubting whether I could pull the lever for Hill.
become.v.6	become	v	become	In any case, there certainly is no lack of information available about the moguls of technology now as they all become our current pop icons.
become.v.7	become	v	become	With a 50 percent divorce rate in America and 3 out of 10 households run by a single parent (three times as many as two decades ago), Once and Again seems poised to become for joint custody what Thirtysomething was for yuppie angst.
become.v.8	become	v	become	The WTO's advocates, belatedly realizing that it has become a political target, are beginning to counter the principal spins against the organization.
become.v.9	become	v	become	With most plants needing to install control equipment to meet these requirements, it is likely that this approach would lead to installation of controls that become obsolete and stranded capital investments as additional requirements are promulgated.
become.v.10	become	v	became	It was when I was a high-school student that I became convinced of this fact for the first time.
become.v.11	become	v	became	As he was an author and a public figure who corresponded with a wide circle of literary and artistic friends throughout Europe, the Gothic design of Strawberry Hill became famous among connoisseurs.
become.v.12	become	v	becomes	and in thirty years it becomes pretty critical i mean my um brother-in-law is like um i mean he's sixty he's not ready to retire but his company is is closing is um is uh closing up
become.v.13	become	v	became	well we in in in our family have been pretty remiss in trying to uh you know keep track of uh daily finances uh the uh way way back what twelve years ago or something when i got my first computer i did what everybody else does which is to put the whole family budget on the machine and put checks and you know checkbooks and all those kind of thing and we kept that going for about a month and it became so onerous that we gave up on it
become.v.14	become	v	became	In this way pachuquesmo, a Mexican subculture, became known throughout the Southwest.
become.v.15	become	v	become	Speed of delivery has increasingly become part of the competitive equation.
become.v.16	become	v	becomes	Hang around any schoolyard in Germany or college campus in Indonesia and it becomes clear that the recording industry's problems with the illegal online distribution of music in the United States pale beside the rampant piracy that goes on overseas.
become.v.17	become	v	becoming	well and don't you think that you do see more women who are um becoming part of middle management
become.v.18	become	v	become	yeah and they should give every teacher a a hundred percent raise that that's the problem is the teachers don't get enough money and anybody who could be a good teacher doesn't want to become a teacher usually because they don't pay enough i mean when i was in college i did a lot of teaching uh for my degree and uh i got a lot of good out of that and i liked teaching but i really couldn't go into teaching because it was not economically feasible for me to do so
become.v.19	become	v	became	However clear and meaningful the definition of a case may have been in the past, it became evident the definition had not kept pace with the changes in the service delivery systems.
become.v.20	become	v	becoming	But if the recipient is an autonomous agent such as a bacterium and the incoming molecule is a symbol-sign of a paramecium or an amoeba on the roam and the bacterium swims away and avoids becoming dinner, that sequence of events seems laden with semantics.
become.v.21	become	v	became	To make a long story short, she has lied about multiple things since I became friends with her.
become.v.22	become	v	became	And although we did not until now think of this secular prayer as the preamble to a new order of nationhood, equality, and democracy, that is what they became.
become.v.23	become	v	becomes	Someone will have a great incentive to sell speedy access, as free access becomes slower, and find a way to do it.
become.v.24	become	v	become	Most are simply battle-fatigued and judgment-impaired, trapped in what has become a journalistic dead end, an untenable profession.
become.v.25	become	v	became	Anything with a hint of swollen bud became my prey.
become.v.26	become	v	become	What contemporary travel needs to become truly convenient are updated versions of Homeric households.
become.v.27	become	v	became	The better known he became, the more he burrowed into Cookham backyards and bedrooms.
become.v.28	become	v	become	Meanwhile, La Brea (the blocks between Wilshire and Melrose) and Beverly Boulevard (between La Brea and Curson) have become destinations for the stylish locals who are too old for Melrose fashion and too hip for Rodeo.
become.v.29	become	v	become	Since then, a mass of apartment blocks and hotels has sprung up and the town has become known as an international fun city.
become.v.30	become	v	became	Lockheed's reputation was really made during World War II, when the company built both the C-69 Constellation transport (which became the standard for civil airlines in the immediate post-war period) and, more impressively, the P-38 Lightning fighter.
become.v.31	become	v	became	Wright's successful petition to Clinton for a better grade became, in Dan Rather's words, an illustration of her "long, often unfriendly, history with Bill Clinton."
become.v.32	become	v	becomes	A 7-year-old Queens, N.Y., boy is charged with sexual harassment and suspended from the second grade for kissing a female classmate; within a week, his picture is on the front page of the New York Times . A similar incident involving a 6-year-old schoolboy in North Carolina becomes a national scandal.
become.v.33	become	v	becomes	But he then becomes a contestant, competing with the more successful guests.
become.v.34	become	v	become	It quoted a lawyer "familiar with the negotiations" as saying there was a Secret Service agent who had seen Clinton and Lewinsky in a "compromising situation" and that he had become a government witness.
become.v.35	become	v	become	And an astonishing number of them are already engaged in all-but-official campaigns, desperate quests to become an "early favorite."
become.v.36	become	v	become	(His friends have boasted that without Milliken, Ronald Reagan would not have become president.)
become.v.37	become	v	became	He did well in school and became enthusiastically involved in several activities.
become.v.38	become	v	became	Her husband couldn't have been more understanding, but his wife's emotionalism was so impervious to logic it became disturbing.
become.v.39	become	v	become	He noted that many practices that do not have efficacy or effectiveness studies behind them are adopted and become guidelines for standard practice.
become.v.40	become	v	became	Um, well, do you think it also helped when you became a parent that you naturally wanted to read to your kids?
become.v.41	become	v	becomes	We have admired their determination to do their best to prevent another tragedy while preparing to respond if it becomes necessary.
become.v.42	become	v	become	Wolf, whose $15,000 per month retainer was just cut to $5,000, urged Gore to condemn President Clinton for his sexual foibles and to become an "alpha male."
become.v.43	become	v	become	They can drop out of the entire rat race and become folk singers or something, or they can belly up to the bar and play in the real world where money is generally the accepted way we keep score.
become.v.44	become	v	become	The issue will become more pressing as an estimated 40,000 to 50,000 Chinese, mostly unskilled, come to settle each year.
become.v.45	become	v	becomes	None other than Dick Morris complains in the Weekly Standard that the book "becomes a porn novel," with its heavy focus on presidential sex.
become.v.46	become	v	become	The Washington Post groaned that the TWA mystery "has become the aviation equivalent of the Kennedy assassination"--i.e.
become.v.47	become	v	becoming	Also, an English professor writes about getting fired and becoming a carpenter.
become.v.48	become	v	become	Pop culture prediction: British military clothing will become hot, hot, hot on the streets of San Francisco, the Village, and West Hollywood.
become.v.49	become	v	become	But there is one remarkable statistic (which itself is difficult to explain): Since the middle of last year, the falling unemployment rate has become decoupled from wage increases.
become.v.50	become	v	become	But even if you haven't noticed Dreamcast before today, it's a safe bet that over the next few months the product is going to become inescapable, since Sega is in the process of spending tens of millions of dollars on an elaborate marketing campaign that includes, among other things, sponsoring tonight's MTV Video Music Awards.
become.v.51	become	v	become	There was endless hype for the premiere of Felicity's second season--tapes of which had been withheld from the press--because it was to provide the answer to last season's Perils of Pauline -like cliffhanger: Would the New York City college freshman Felicity fly to Berlin with her handsome and intelligent though overly chatty boyfriend Noel or drive home to California with the exceedingly handsome but markedly less intelligent Ben, an ex-crush who had become her best friend's boyfriend?
become.v.52	become	v	become	But I have recently become a parent and wonder how I should react to this type of situation if I were with an inquisitive child.
become.v.53	become	v	becomes	Repeat this a number of times, even from day to night and back, and the pile becomes more and more unstable until possibly one cold spell causes collapse.
become.v.54	become	v	become	that's right and and it's a terrible thing to do uh and the world our world seems to become more and more violent all the time by the way i'm a public school administrator so
become.v.55	become	v	become	oh well right now i'm trying to keep abreast of uh what's going on in Europe you know with all the uh USSR's satellites breaking off and trying to become independent and then you know European community coming together
become.v.56	become	v	became	Many African Americans wore an extravagant style of clothing, the baggy pegged pants and jackets with padded shoulders, that later became known as the zoot suit.
become.v.57	become	v	becoming	uh we had bought really it it's it's uh it's just beautiful i just i would be very happy staying in Hawaii and becoming a beachcomber when i retire which isn't too far off which is something i might wanna consider but uh
become.v.58	become	v	becomes	If the tension on the top and bottom thread is too high, the seam puckers and the seam length becomes less than that of the cloth.
become.v.59	become	v	become	The US has become the new 1000 year Reich and wants to annex Iraq, Iran, Korea, everything.
become.v.60	become	v	become	i think that for so many people that uh the nursing home represent obviously different uh different things and depending on the level of function whereas my you know my grandmother doesn't need need any extra uh camaraderie or anything like that because she gets it from her church or from her friends that come by but uh i've seen a lot of people that don't live near their family or don't have you know significant roots in this in their little community they've been uprooted for some reason or another and they i i think that it would be good for them to be into a situation that would offer them uh oh activities to maintain an active mind because like you say if you just put them in the house and keep them there all day long and they they become they vegetate and that's
become.v.61	become	v	became	and even then you know we're really running out of space so i think that that became that all of a sudden really hit home that there's no longer landfill space in some of the more crowded states
become.v.62	become	v	become	you know and i've heard people say well you know it's just like the American Civil War will there be a union or not well no it's not the same sort of a thing at all because that the whole Soviet system was put together under total force you know there was no as as we are seeing now with a lot of those areas wanting out of it you know they uh nobody voted you know a lot man those people didn't vote to become part of the Soviet Union they had no choice
become.v.63	become	v	become	yeah my mother has made similar statements that she doesn't want to become a burden to the family you know just put me out to pasture or shoot me or something you know there are the lines that come from her and uh
become.v.64	become	v	becomes	On a broader level, conferees agreed that we must work to ensure that both individual state justice communities and the broader national counterpart becomes more diverse, inclusive and multiculturally competent.
become.v.65	become	v	become	But how does matter, energy, information, and something else miraculous become selfish?
become.v.66	become	v	become	Yet, nondenominational expressions of faith have become normal in the rituals of the American people.
become.v.67	become	v	become	Lately, however, I have found that some co-workers have become upset because I was unable to drop everything and come to their aid immediately.
become.v.68	become	v	become	Prudie, even if you personally don't agree that we are at the point where noncooperation is a virtue, won't you admit that at some level of taxation, "noncooperation" with the Internal Revenue Service would become a civic duty?
become.v.69	become	v	became	Invented by a Frenchman, the neon sign quickly became an Americanism.
become.v.70	become	v	becomes	In the days that follow, Parry's fixation intensifies, Joe's paranoia correspondingly deepens, and Clarissa becomes increasingly alienated.
become.v.71	become	v	becomes	The woman's cascading hair becomes a cliff plummeting to the ocean below, while her breasts and upraised knees are hills.
become.v.72	become	v	became	The local daimyo of Satsuma was so impressed that he started to buy British ships, which became the foundation of the future Imperial Japanese Navy.
become.v.73	become	v	became	With aid from the EU, Portugal became one of the fastest-growing countries in Europe.
become.v.74	become	v	become	People aren't getting a fraction of the productivity--or the fun--they could, and their computers soon become merely expensive toys.
become.v.75	become	v	become	As you probably know by now, Slate will soon become a paid-subscription site.
become.v.76	become	v	become	And so all the paradoxes of thrift, widow's cruses, and so on become irrelevant.
become.v.77	become	v	becomes	Unable to subvert the machine to his will and conscience, Octavius, together with the BMI, becomes the villainous Dr. Octopus.
become.v.78	become	v	became	This was a local story that became a national one when Israel's earlier pronouncement that he could not be extradited had appeared to threaten U.S.-Israeli relations.
become.v.79	become	v	become	In dialogic reading, the adult encourages the child to become a participant in the narrative, even a storyteller.
become.v.80	become	v	becomes	setting, where there is the question of training and the link between the screening instruments and the intervention, becomes problematic.
become.v.81	become	v	become	Some units whose members had become separated during the climb attempted to regroup so they could descend together.
become.v.82	become	v	become	An opinion poll published Monday in the Guardian of London found, surprisingly, that a large proportion of Britons think Australia should ditch the monarchy: Forty percent said it should become a republic and 34 percent that it should keep the queen as its head of state.
become.v.83	become	v	becomes	With respect to existence value, the real problem is that its measurement often becomes subjective.
become.v.84	become	v	becomes	All agreed that Gore is doomed if the treaty becomes his signature issue.
become.v.85	become	v	becoming	Reports suggested Flinn cut her deal at just the right time, since 1) the media were becoming skeptical of her "carefully orchestrated publicity campaign"; 2) editorialists (e.g.
become.v.86	become	v	became	He said that some groundwork needed to be laid for a "CWR" (this stands for conventional wisdom reversal, Hunt explained to me) once it became clear that Bush was going to get the GOP nomination.
become.v.87	become	v	become	Can travel guides still gently educate their readers, or have they merely become handmaidens, shuttling readers from one over-visited landmark to the next?
become.v.88	become	v	became	Columbine had the great hook: kids, especially the unfortunate girl who professed her belief in God and became an instant martyr.
become.v.89	become	v	become	Lennox Lewis defeated Evander Holyfield to become the world heavyweight boxing champion.
become.v.90	become	v	become	The current approach is inefficient and ineffective, imposing unnecessarily high costs due to: (1) stranded capital investments from the installation of controls that later become obsolete when additional requirements are promulgated; (2) reduced lead time for complying with those requirements; (3) limited or non-existent flexibility for emissions trading to allow cost-efficient control options; and (4) a reliance upon lengthy, expensive, and uncertain litigation to sort out regulatory ambiguity and compliance with the law.
become.v.91	become	v	become	Eventually I concluded even the correct word would have become maddening from repetition, unrelieved by a synonym or circumlocution.
become.v.92	become	v	became	I became convinced that a strong connection exists between the way that we decorate our homes and the way that we dress ourselves.
become.v.93	become	v	become	The information collections in the rule will not become effective until OMB approval is obtained and an OMB control number has been issued.
become.v.94	become	v	become	well i think that you know brand name products that we've become familiar with have in most cases you know gotten better i think that we have a problem in this country with consumer protection laws and the lack thereof
become.v.95	become	v	became	actually i've been involved in recycling for long before it became fashionable back when i was in graduate school i did all of the recycling of the um paper from the computer center and uh in fact i think i was the first person in our department to have my thesis published on recyclable paper recycled paper
become.v.96	become	v	becomes	it almost becomes more more cost you know to much cost and more trouble than it's worth you know to to put somebody like that to death or something that you know
become.v.97	become	v	become	i think so and i feel like you know like President Bush Bush has mentioned quite often that we are trying to become a kinder and gentler nation and it does begin with the families at home
become.v.98	become	v	become	The narrative of the Fifth Sun is based on an Aztec myth that has become an important cultural expression commonly incorporated into Chicano cultural events.
become.v.99	become	v	become	As the cross elasticities become larger, the efficient discount levels move closer to the ECP level and the associated welfare gains available become quite small.
become.v.100	become	v	became	and you know he did not finish high school he just went straight straight to Westminster s o i never really remember having lived at home with him and after he did get out of college it was not long he before he uh just moved to New York City knowing that that's where he had to live to quote unquote make it in the music world and um became a music critic and that probably puts us somewhere around the early sixties uh when he was doing that i've seen that date a good bit on the uh on some of the albums because he would typically uh sign and date everything that i think everything that he owned he did that with but certainly all of his albums and all of the music uh he had signed and dated
